Anio;Periodo;DatoParadosRegistrados;CodigoBarrio;CodigoDistrito;NombreBarrio;NombreDistrito
2020;Junio;494.0;156;15;San Juan Bautista;Ciudad Lineal
2020;Julio;514.0;156;15;San Juan Bautista;Ciudad Lineal
2020;Agosto;548.0;156;15;San Juan Bautista;Ciudad Lineal
2020;Septiembre;538.0;156;15;San Juan Bautista;Ciudad Lineal
2020;Octubre;535.0;156;15;San Juan Bautista;Ciudad Lineal
2020;Noviembre;525.0;156;15;San Juan Bautista;Ciudad Lineal
2020;Diciembre;532.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Enero;527.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Febrero;551.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Marzo;538.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Abril;520.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Mayo;511.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Junio;490.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Julio;505.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Agosto;509.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Septiembre;474.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Octubre;478.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Noviembre;468.0;156;15;San Juan Bautista;Ciudad Lineal
2021;Diciembre;430.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Enero;418.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Febrero;404.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Marzo;395.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Abril;369.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Mayo;345.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Junio;294.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Julio;328.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Agosto;340.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Septiembre;329.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Octubre;317.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Noviembre;318.0;156;15;San Juan Bautista;Ciudad Lineal
2022;Diciembre;317.0;156;15;San Juan Bautista;Ciudad Lineal
2023;Enero;335.0;156;15;San Juan Bautista;Ciudad Lineal
2023;Febrero;355.0;156;15;San Juan Bautista;Ciudad Lineal
2012;Diciembre;2280.0;52;5;Prosperidad;Chamartín
2013;Enero;2376.0;52;5;Prosperidad;Chamartín
2013;Febrero;2380.0;52;5;Prosperidad;Chamartín
2013;Marzo;2383.0;52;5;Prosperidad;Chamartín
2013;Abril;2357.0;52;5;Prosperidad;Chamartín
2013;Mayo;2350.0;52;5;Prosperidad;Chamartín
2013;Junio;2263.0;52;5;Prosperidad;Chamartín
2013;Julio;2300.0;52;5;Prosperidad;Chamartín
2013;Agosto;2329.0;52;5;Prosperidad;Chamartín
2013;Septiembre;2273.0;52;5;Prosperidad;Chamartín
2013;Octubre;2278.0;52;5;Prosperidad;Chamartín
2013;Noviembre;2282.0;52;5;Prosperidad;Chamartín
2013;Diciembre;2193.0;52;5;Prosperidad;Chamartín
2014;Enero;2212.0;52;5;Prosperidad;Chamartín
2014;Febrero;2176.0;52;5;Prosperidad;Chamartín
2014;Marzo;2166.0;52;5;Prosperidad;Chamartín
2014;Abril;2114.0;52;5;Prosperidad;Chamartín
2014;Mayo;2050.0;52;5;Prosperidad;Chamartín
2014;Junio;2002.0;52;5;Prosperidad;Chamartín
2014;Julio;2043.0;52;5;Prosperidad;Chamartín
2014;Agosto;2063.0;52;5;Prosperidad;Chamartín
2014;Septiembre;2029.0;52;5;Prosperidad;Chamartín
2014;Octubre;2059.0;52;5;Prosperidad;Chamartín
2014;Noviembre;2052.0;52;5;Prosperidad;Chamartín
2014;Diciembre;2004.0;52;5;Prosperidad;Chamartín
2015;Enero;2057.0;52;5;Prosperidad;Chamartín
2015;Febrero;2117.0;52;5;Prosperidad;Chamartín
2015;Marzo;2102.0;52;5;Prosperidad;Chamartín
2015;Abril;2040.0;52;5;Prosperidad;Chamartín
2015;Mayo;1975.0;52;5;Prosperidad;Chamartín
2015;Junio;1864.0;52;5;Prosperidad;Chamartín
2015;Julio;1908.0;52;5;Prosperidad;Chamartín
2015;Agosto;1983.0;52;5;Prosperidad;Chamartín
2015;Septiembre;1920.0;52;5;Prosperidad;Chamartín
2015;Octubre;1908.0;52;5;Prosperidad;Chamartín
2015;Noviembre;1864.0;52;5;Prosperidad;Chamartín
2015;Diciembre;1849.0;52;5;Prosperidad;Chamartín
2016;Enero;1878.0;52;5;Prosperidad;Chamartín
2016;Febrero;1889.0;52;5;Prosperidad;Chamartín
2016;Marzo;1857.0;52;5;Prosperidad;Chamartín
2016;Abril;1830.0;52;5;Prosperidad;Chamartín
2016;Mayo;1782.0;52;5;Prosperidad;Chamartín
2016;Junio;1800.0;52;5;Prosperidad;Chamartín
2016;Julio;1793.0;52;5;Prosperidad;Chamartín
2016;Agosto;1825.0;52;5;Prosperidad;Chamartín
2016;Septiembre;1776.0;52;5;Prosperidad;Chamartín
2016;Octubre;1705.0;52;5;Prosperidad;Chamartín
2016;Noviembre;1651.0;52;5;Prosperidad;Chamartín
2016;Diciembre;1622.0;52;5;Prosperidad;Chamartín
2017;Enero;1680.0;52;5;Prosperidad;Chamartín
2017;Febrero;1670.0;52;5;Prosperidad;Chamartín
2017;Marzo;1622.0;52;5;Prosperidad;Chamartín
2017;Abril;1598.0;52;5;Prosperidad;Chamartín
2017;Mayo;1538.0;52;5;Prosperidad;Chamartín
2017;Junio;1560.0;52;5;Prosperidad;Chamartín
2017;Julio;1610.0;52;5;Prosperidad;Chamartín
2017;Agosto;1613.0;52;5;Prosperidad;Chamartín
2017;Septiembre;1592.0;52;5;Prosperidad;Chamartín
2017;Octubre;1590.0;52;5;Prosperidad;Chamartín
2017;Noviembre;1577.0;52;5;Prosperidad;Chamartín
2017;Diciembre;1546.0;52;5;Prosperidad;Chamartín
2018;Enero;1595.0;52;5;Prosperidad;Chamartín
2018;Febrero;1577.0;52;5;Prosperidad;Chamartín
2018;Marzo;1537.0;52;5;Prosperidad;Chamartín
2018;Abril;1496.0;52;5;Prosperidad;Chamartín
2018;Mayo;1476.0;52;5;Prosperidad;Chamartín
2018;Junio;1424.0;52;5;Prosperidad;Chamartín
2018;Julio;1424.0;52;5;Prosperidad;Chamartín
2018;Agosto;1442.0;52;5;Prosperidad;Chamartín
2018;Septiembre;1417.0;52;5;Prosperidad;Chamartín
2018;Octubre;1388.0;52;5;Prosperidad;Chamartín
2018;Noviembre;1370.0;52;5;Prosperidad;Chamartín
2018;Diciembre;1354.0;52;5;Prosperidad;Chamartín
2019;Enero;1388.0;52;5;Prosperidad;Chamartín
2019;Febrero;1390.0;52;5;Prosperidad;Chamartín
2019;Marzo;1376.0;52;5;Prosperidad;Chamartín
2019;Abril;1355.0;52;5;Prosperidad;Chamartín
2019;Mayo;1314.0;52;5;Prosperidad;Chamartín
2019;Junio;1306.0;52;5;Prosperidad;Chamartín
2019;Julio;1144.0;52;5;Prosperidad;Chamartín
2019;Agosto;1390.0;52;5;Prosperidad;Chamartín
2019;Septiembre;1370.0;52;5;Prosperidad;Chamartín
2019;Octubre;1339.0;52;5;Prosperidad;Chamartín
2019;Noviembre;1351.0;52;5;Prosperidad;Chamartín
2019;Diciembre;1324.0;52;5;Prosperidad;Chamartín
2020;Enero;1362.0;52;5;Prosperidad;Chamartín
2020;Febrero;1391.0;52;5;Prosperidad;Chamartín
2020;Marzo;1469.0;52;5;Prosperidad;Chamartín
2020;Abril;1635.0;52;5;Prosperidad;Chamartín
2020;Mayo;1743.0;52;5;Prosperidad;Chamartín
2020;Junio;1817.0;52;5;Prosperidad;Chamartín
2020;Julio;1834.0;52;5;Prosperidad;Chamartín
2020;Agosto;1867.0;52;5;Prosperidad;Chamartín
2020;Septiembre;1811.0;52;5;Prosperidad;Chamartín
2020;Octubre;1834.0;52;5;Prosperidad;Chamartín
2020;Noviembre;1815.0;52;5;Prosperidad;Chamartín
2020;Diciembre;1792.0;52;5;Prosperidad;Chamartín
2021;Enero;1810.0;52;5;Prosperidad;Chamartín
2021;Febrero;1852.0;52;5;Prosperidad;Chamartín
2021;Marzo;1806.0;52;5;Prosperidad;Chamartín
2021;Abril;1751.0;52;5;Prosperidad;Chamartín
2021;Mayo;1680.0;52;5;Prosperidad;Chamartín
2021;Junio;1661.0;52;5;Prosperidad;Chamartín
2021;Julio;1682.0;52;5;Prosperidad;Chamartín
2021;Agosto;1718.0;52;5;Prosperidad;Chamartín
2021;Septiembre;1631.0;52;5;Prosperidad;Chamartín
2021;Octubre;1615.0;52;5;Prosperidad;Chamartín
2021;Noviembre;1572.0;52;5;Prosperidad;Chamartín
2021;Diciembre;1463.0;52;5;Prosperidad;Chamartín
2022;Enero;1390.0;52;5;Prosperidad;Chamartín
2022;Febrero;1269.0;52;5;Prosperidad;Chamartín
2022;Marzo;1255.0;52;5;Prosperidad;Chamartín
2022;Abril;1203.0;52;5;Prosperidad;Chamartín
2022;Mayo;1167.0;52;5;Prosperidad;Chamartín
2022;Junio;1004.0;52;5;Prosperidad;Chamartín
2022;Julio;1172.0;52;5;Prosperidad;Chamartín
2022;Agosto;1198.0;52;5;Prosperidad;Chamartín
2022;Septiembre;1130.0;52;5;Prosperidad;Chamartín
2022;Octubre;1087.0;52;5;Prosperidad;Chamartín
2022;Noviembre;1087.0;52;5;Prosperidad;Chamartín
2022;Diciembre;1105.0;52;5;Prosperidad;Chamartín
2023;Enero;1153.0;52;5;Prosperidad;Chamartín
2023;Febrero;1159.0;52;5;Prosperidad;Chamartín
2012;Diciembre;1130.0;53;5;Ciudad Jardín;Chamartín
2013;Enero;1169.0;53;5;Ciudad Jardín;Chamartín
2013;Febrero;1171.0;53;5;Ciudad Jardín;Chamartín
2013;Marzo;1207.0;53;5;Ciudad Jardín;Chamartín
2013;Abril;1200.0;53;5;Ciudad Jardín;Chamartín
2013;Mayo;1173.0;53;5;Ciudad Jardín;Chamartín
2013;Junio;1147.0;53;5;Ciudad Jardín;Chamartín
2013;Julio;1137.0;53;5;Ciudad Jardín;Chamartín
2013;Agosto;1156.0;53;5;Ciudad Jardín;Chamartín
2013;Septiembre;1133.0;53;5;Ciudad Jardín;Chamartín
2013;Octubre;1119.0;53;5;Ciudad Jardín;Chamartín
2013;Noviembre;1133.0;53;5;Ciudad Jardín;Chamartín
2013;Diciembre;1092.0;53;5;Ciudad Jardín;Chamartín
2014;Enero;1106.0;53;5;Ciudad Jardín;Chamartín
2014;Febrero;1124.0;53;5;Ciudad Jardín;Chamartín
2014;Marzo;1111.0;53;5;Ciudad Jardín;Chamartín
2014;Abril;1077.0;53;5;Ciudad Jardín;Chamartín
2014;Mayo;1034.0;53;5;Ciudad Jardín;Chamartín
2014;Junio;1016.0;53;5;Ciudad Jardín;Chamartín
2014;Julio;1020.0;53;5;Ciudad Jardín;Chamartín
2014;Agosto;1026.0;53;5;Ciudad Jardín;Chamartín
2014;Septiembre;1024.0;53;5;Ciudad Jardín;Chamartín
2014;Octubre;1039.0;53;5;Ciudad Jardín;Chamartín
2014;Noviembre;1020.0;53;5;Ciudad Jardín;Chamartín
2014;Diciembre;1013.0;53;5;Ciudad Jardín;Chamartín
2015;Enero;1015.0;53;5;Ciudad Jardín;Chamartín
2015;Febrero;1029.0;53;5;Ciudad Jardín;Chamartín
2015;Marzo;1034.0;53;5;Ciudad Jardín;Chamartín
2015;Abril;1012.0;53;5;Ciudad Jardín;Chamartín
2015;Mayo;958.0;53;5;Ciudad Jardín;Chamartín
2015;Junio;954.0;53;5;Ciudad Jardín;Chamartín
2015;Julio;951.0;53;5;Ciudad Jardín;Chamartín
2015;Agosto;989.0;53;5;Ciudad Jardín;Chamartín
2015;Septiembre;961.0;53;5;Ciudad Jardín;Chamartín
2015;Octubre;947.0;53;5;Ciudad Jardín;Chamartín
2015;Noviembre;958.0;53;5;Ciudad Jardín;Chamartín
2015;Diciembre;922.0;53;5;Ciudad Jardín;Chamartín
2016;Enero;943.0;53;5;Ciudad Jardín;Chamartín
2016;Febrero;962.0;53;5;Ciudad Jardín;Chamartín
2016;Marzo;948.0;53;5;Ciudad Jardín;Chamartín
2016;Abril;942.0;53;5;Ciudad Jardín;Chamartín
2016;Mayo;932.0;53;5;Ciudad Jardín;Chamartín
2016;Junio;909.0;53;5;Ciudad Jardín;Chamartín
2016;Julio;910.0;53;5;Ciudad Jardín;Chamartín
2016;Agosto;895.0;53;5;Ciudad Jardín;Chamartín
2016;Septiembre;899.0;53;5;Ciudad Jardín;Chamartín
2016;Octubre;886.0;53;5;Ciudad Jardín;Chamartín
2016;Noviembre;900.0;53;5;Ciudad Jardín;Chamartín
2016;Diciembre;907.0;53;5;Ciudad Jardín;Chamartín
2017;Enero;915.0;53;5;Ciudad Jardín;Chamartín
2017;Febrero;892.0;53;5;Ciudad Jardín;Chamartín
2017;Marzo;860.0;53;5;Ciudad Jardín;Chamartín
2017;Abril;818.0;53;5;Ciudad Jardín;Chamartín
2017;Mayo;815.0;53;5;Ciudad Jardín;Chamartín
2017;Junio;780.0;53;5;Ciudad Jardín;Chamartín
2017;Julio;783.0;53;5;Ciudad Jardín;Chamartín
2017;Agosto;813.0;53;5;Ciudad Jardín;Chamartín
2017;Septiembre;792.0;53;5;Ciudad Jardín;Chamartín
2017;Octubre;777.0;53;5;Ciudad Jardín;Chamartín
2017;Noviembre;779.0;53;5;Ciudad Jardín;Chamartín
2017;Diciembre;759.0;53;5;Ciudad Jardín;Chamartín
2018;Enero;744.0;53;5;Ciudad Jardín;Chamartín
2018;Febrero;752.0;53;5;Ciudad Jardín;Chamartín
2018;Marzo;741.0;53;5;Ciudad Jardín;Chamartín
2018;Abril;732.0;53;5;Ciudad Jardín;Chamartín
2018;Mayo;709.0;53;5;Ciudad Jardín;Chamartín
2018;Junio;701.0;53;5;Ciudad Jardín;Chamartín
2018;Julio;718.0;53;5;Ciudad Jardín;Chamartín
2018;Agosto;731.0;53;5;Ciudad Jardín;Chamartín
2018;Septiembre;708.0;53;5;Ciudad Jardín;Chamartín
2018;Octubre;686.0;53;5;Ciudad Jardín;Chamartín
2018;Noviembre;671.0;53;5;Ciudad Jardín;Chamartín
2018;Diciembre;657.0;53;5;Ciudad Jardín;Chamartín
2019;Enero;706.0;53;5;Ciudad Jardín;Chamartín
2019;Febrero;724.0;53;5;Ciudad Jardín;Chamartín
2019;Marzo;702.0;53;5;Ciudad Jardín;Chamartín
2019;Abril;680.0;53;5;Ciudad Jardín;Chamartín
2019;Mayo;693.0;53;5;Ciudad Jardín;Chamartín
2019;Junio;694.0;53;5;Ciudad Jardín;Chamartín
2019;Julio;607.0;53;5;Ciudad Jardín;Chamartín
2019;Agosto;713.0;53;5;Ciudad Jardín;Chamartín
2019;Septiembre;717.0;53;5;Ciudad Jardín;Chamartín
2019;Octubre;695.0;53;5;Ciudad Jardín;Chamartín
2019;Noviembre;681.0;53;5;Ciudad Jardín;Chamartín
2019;Diciembre;694.0;53;5;Ciudad Jardín;Chamartín
2020;Enero;719.0;53;5;Ciudad Jardín;Chamartín
2020;Febrero;706.0;53;5;Ciudad Jardín;Chamartín
2020;Marzo;723.0;53;5;Ciudad Jardín;Chamartín
2020;Abril;812.0;53;5;Ciudad Jardín;Chamartín
2020;Mayo;876.0;53;5;Ciudad Jardín;Chamartín
2020;Junio;890.0;53;5;Ciudad Jardín;Chamartín
2020;Julio;922.0;53;5;Ciudad Jardín;Chamartín
2020;Agosto;936.0;53;5;Ciudad Jardín;Chamartín
2020;Septiembre;918.0;53;5;Ciudad Jardín;Chamartín
2020;Octubre;928.0;53;5;Ciudad Jardín;Chamartín
2020;Noviembre;923.0;53;5;Ciudad Jardín;Chamartín
2020;Diciembre;936.0;53;5;Ciudad Jardín;Chamartín
2021;Enero;952.0;53;5;Ciudad Jardín;Chamartín
2021;Febrero;953.0;53;5;Ciudad Jardín;Chamartín
2021;Marzo;925.0;53;5;Ciudad Jardín;Chamartín
2021;Abril;895.0;53;5;Ciudad Jardín;Chamartín
2021;Mayo;879.0;53;5;Ciudad Jardín;Chamartín
2021;Junio;867.0;53;5;Ciudad Jardín;Chamartín
2021;Julio;866.0;53;5;Ciudad Jardín;Chamartín
2021;Agosto;889.0;53;5;Ciudad Jardín;Chamartín
2021;Septiembre;852.0;53;5;Ciudad Jardín;Chamartín
2021;Octubre;816.0;53;5;Ciudad Jardín;Chamartín
2021;Noviembre;803.0;53;5;Ciudad Jardín;Chamartín
2021;Diciembre;756.0;53;5;Ciudad Jardín;Chamartín
2022;Enero;723.0;53;5;Ciudad Jardín;Chamartín
2022;Febrero;704.0;53;5;Ciudad Jardín;Chamartín
2022;Marzo;708.0;53;5;Ciudad Jardín;Chamartín
2022;Abril;685.0;53;5;Ciudad Jardín;Chamartín
2022;Mayo;645.0;53;5;Ciudad Jardín;Chamartín
2022;Junio;558.0;53;5;Ciudad Jardín;Chamartín
2022;Julio;630.0;53;5;Ciudad Jardín;Chamartín
2022;Agosto;628.0;53;5;Ciudad Jardín;Chamartín
2022;Septiembre;615.0;53;5;Ciudad Jardín;Chamartín
2022;Octubre;608.0;53;5;Ciudad Jardín;Chamartín
2022;Noviembre;584.0;53;5;Ciudad Jardín;Chamartín
2022;Diciembre;556.0;53;5;Ciudad Jardín;Chamartín
2023;Enero;581.0;53;5;Ciudad Jardín;Chamartín
2023;Febrero;593.0;53;5;Ciudad Jardín;Chamartín
2012;Diciembre;457.0;51;5;El Viso;Chamartín
2013;Enero;494.0;51;5;El Viso;Chamartín
2013;Febrero;505.0;51;5;El Viso;Chamartín
2013;Marzo;498.0;51;5;El Viso;Chamartín
2013;Abril;515.0;51;5;El Viso;Chamartín
2013;Mayo;499.0;51;5;El Viso;Chamartín
2013;Junio;494.0;51;5;El Viso;Chamartín
2013;Julio;486.0;51;5;El Viso;Chamartín
2013;Agosto;491.0;51;5;El Viso;Chamartín
2013;Septiembre;471.0;51;5;El Viso;Chamartín
2013;Octubre;473.0;51;5;El Viso;Chamartín
2013;Noviembre;483.0;51;5;El Viso;Chamartín
2013;Diciembre;482.0;51;5;El Viso;Chamartín
2014;Enero;483.0;51;5;El Viso;Chamartín
2014;Febrero;475.0;51;5;El Viso;Chamartín
2014;Marzo;465.0;51;5;El Viso;Chamartín
2014;Abril;446.0;51;5;El Viso;Chamartín
2014;Mayo;441.0;51;5;El Viso;Chamartín
2014;Junio;433.0;51;5;El Viso;Chamartín
2014;Julio;455.0;51;5;El Viso;Chamartín
2014;Agosto;452.0;51;5;El Viso;Chamartín
2014;Septiembre;431.0;51;5;El Viso;Chamartín
2014;Octubre;428.0;51;5;El Viso;Chamartín
2014;Noviembre;424.0;51;5;El Viso;Chamartín
2014;Diciembre;421.0;51;5;El Viso;Chamartín
2015;Enero;417.0;51;5;El Viso;Chamartín
2015;Febrero;419.0;51;5;El Viso;Chamartín
2015;Marzo;409.0;51;5;El Viso;Chamartín
2015;Abril;405.0;51;5;El Viso;Chamartín
2015;Mayo;396.0;51;5;El Viso;Chamartín
2015;Junio;392.0;51;5;El Viso;Chamartín
2015;Julio;422.0;51;5;El Viso;Chamartín
2015;Agosto;426.0;51;5;El Viso;Chamartín
2015;Septiembre;412.0;51;5;El Viso;Chamartín
2015;Octubre;403.0;51;5;El Viso;Chamartín
2015;Noviembre;418.0;51;5;El Viso;Chamartín
2015;Diciembre;401.0;51;5;El Viso;Chamartín
2016;Enero;415.0;51;5;El Viso;Chamartín
2016;Febrero;418.0;51;5;El Viso;Chamartín
2016;Marzo;424.0;51;5;El Viso;Chamartín
2016;Abril;418.0;51;5;El Viso;Chamartín
2016;Mayo;415.0;51;5;El Viso;Chamartín
2016;Junio;407.0;51;5;El Viso;Chamartín
2016;Julio;419.0;51;5;El Viso;Chamartín
2016;Agosto;428.0;51;5;El Viso;Chamartín
2016;Septiembre;390.0;51;5;El Viso;Chamartín
2016;Octubre;398.0;51;5;El Viso;Chamartín
2016;Noviembre;404.0;51;5;El Viso;Chamartín
2016;Diciembre;396.0;51;5;El Viso;Chamartín
2017;Enero;410.0;51;5;El Viso;Chamartín
2017;Febrero;390.0;51;5;El Viso;Chamartín
2017;Marzo;409.0;51;5;El Viso;Chamartín
2017;Abril;387.0;51;5;El Viso;Chamartín
2017;Mayo;378.0;51;5;El Viso;Chamartín
2017;Junio;369.0;51;5;El Viso;Chamartín
2017;Julio;369.0;51;5;El Viso;Chamartín
2017;Agosto;372.0;51;5;El Viso;Chamartín
2017;Septiembre;367.0;51;5;El Viso;Chamartín
2017;Octubre;354.0;51;5;El Viso;Chamartín
2017;Noviembre;365.0;51;5;El Viso;Chamartín
2017;Diciembre;348.0;51;5;El Viso;Chamartín
2018;Enero;352.0;51;5;El Viso;Chamartín
2018;Febrero;359.0;51;5;El Viso;Chamartín
2018;Marzo;354.0;51;5;El Viso;Chamartín
2018;Abril;348.0;51;5;El Viso;Chamartín
2018;Mayo;349.0;51;5;El Viso;Chamartín
2018;Junio;341.0;51;5;El Viso;Chamartín
2018;Julio;358.0;51;5;El Viso;Chamartín
2018;Agosto;362.0;51;5;El Viso;Chamartín
2018;Septiembre;344.0;51;5;El Viso;Chamartín
2018;Octubre;337.0;51;5;El Viso;Chamartín
2018;Noviembre;338.0;51;5;El Viso;Chamartín
2018;Diciembre;338.0;51;5;El Viso;Chamartín
2019;Enero;329.0;51;5;El Viso;Chamartín
2019;Febrero;323.0;51;5;El Viso;Chamartín
2019;Marzo;330.0;51;5;El Viso;Chamartín
2019;Abril;327.0;51;5;El Viso;Chamartín
2019;Mayo;325.0;51;5;El Viso;Chamartín
2019;Junio;311.0;51;5;El Viso;Chamartín
2019;Julio;292.0;51;5;El Viso;Chamartín
2019;Agosto;344.0;51;5;El Viso;Chamartín
2019;Septiembre;332.0;51;5;El Viso;Chamartín
2019;Octubre;340.0;51;5;El Viso;Chamartín
2019;Noviembre;336.0;51;5;El Viso;Chamartín
2019;Diciembre;331.0;51;5;El Viso;Chamartín
2020;Enero;336.0;51;5;El Viso;Chamartín
2020;Febrero;332.0;51;5;El Viso;Chamartín
2020;Marzo;341.0;51;5;El Viso;Chamartín
2020;Abril;366.0;51;5;El Viso;Chamartín
2020;Mayo;410.0;51;5;El Viso;Chamartín
2020;Junio;422.0;51;5;El Viso;Chamartín
2020;Julio;453.0;51;5;El Viso;Chamartín
2020;Agosto;452.0;51;5;El Viso;Chamartín
2020;Septiembre;452.0;51;5;El Viso;Chamartín
2020;Octubre;455.0;51;5;El Viso;Chamartín
2020;Noviembre;449.0;51;5;El Viso;Chamartín
2020;Diciembre;452.0;51;5;El Viso;Chamartín
2021;Enero;451.0;51;5;El Viso;Chamartín
2021;Febrero;453.0;51;5;El Viso;Chamartín
2021;Marzo;446.0;51;5;El Viso;Chamartín
2021;Abril;437.0;51;5;El Viso;Chamartín
2021;Mayo;435.0;51;5;El Viso;Chamartín
2021;Junio;435.0;51;5;El Viso;Chamartín
2021;Julio;438.0;51;5;El Viso;Chamartín
2021;Agosto;448.0;51;5;El Viso;Chamartín
2021;Septiembre;436.0;51;5;El Viso;Chamartín
2021;Octubre;409.0;51;5;El Viso;Chamartín
2021;Noviembre;401.0;51;5;El Viso;Chamartín
2021;Diciembre;372.0;51;5;El Viso;Chamartín
2022;Enero;346.0;51;5;El Viso;Chamartín
2022;Febrero;319.0;51;5;El Viso;Chamartín
2022;Marzo;328.0;51;5;El Viso;Chamartín
2022;Abril;311.0;51;5;El Viso;Chamartín
2022;Mayo;296.0;51;5;El Viso;Chamartín
2022;Junio;243.0;51;5;El Viso;Chamartín
2022;Julio;279.0;51;5;El Viso;Chamartín
2022;Agosto;281.0;51;5;El Viso;Chamartín
2022;Septiembre;274.0;51;5;El Viso;Chamartín
2022;Octubre;280.0;51;5;El Viso;Chamartín
2022;Noviembre;274.0;51;5;El Viso;Chamartín
2022;Diciembre;286.0;51;5;El Viso;Chamartín
2023;Enero;287.0;51;5;El Viso;Chamartín
2023;Febrero;284.0;51;5;El Viso;Chamartín
2012;Diciembre;705.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Enero;753.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Febrero;759.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Marzo;753.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Abril;745.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Mayo;718.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Junio;687.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Julio;701.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Agosto;706.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Septiembre;725.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Octubre;727.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Noviembre;717.0;91;9;Casa de Campo;Moncloa - Aravaca
2013;Diciembre;697.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Enero;689.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Febrero;695.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Marzo;687.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Abril;679.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Mayo;658.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Junio;649.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Julio;677.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Agosto;710.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Septiembre;675.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Octubre;688.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Noviembre;689.0;91;9;Casa de Campo;Moncloa - Aravaca
2014;Diciembre;687.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Enero;673.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Febrero;685.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Marzo;685.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Abril;680.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Mayo;650.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Junio;624.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Julio;634.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Agosto;663.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Septiembre;648.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Octubre;646.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Noviembre;618.0;91;9;Casa de Campo;Moncloa - Aravaca
2015;Diciembre;618.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Enero;644.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Febrero;633.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Marzo;640.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Abril;626.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Mayo;622.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Junio;635.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Julio;633.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Agosto;640.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Septiembre;617.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Octubre;619.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Noviembre;615.0;91;9;Casa de Campo;Moncloa - Aravaca
2016;Diciembre;617.0;91;9;Casa de Campo;Moncloa - Aravaca
2017;Enero;635.0;91;9;Casa de Campo;Moncloa - Aravaca
2017;Febrero;643.0;91;9;Casa de Campo;Moncloa - Aravaca
